14.7177 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.7, -0.7, -0.7]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001422FEDF6D8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001422FDFF9B0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.7181 	EXP 	window1: mouseVisible = True
14.7181 	EXP 	window1: recordFrameIntervals = False
14.8840 	EXP 	window1: recordFrameIntervals = True
15.0674 	EXP 	window1: recordFrameIntervals = False
15.3314 	EXP 	window1: mouseVisible = False
15.3367 	EXP 	UDP Sent: marker_ID=13, marker_value=41, marker_string=n_back_start, timestamp=1655491195509367040
15.4252 	EXP 	Created instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.4270 	EXP 	Created exp_zero_back_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp_zero_back_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.4580 	EXP 	Created exp_one_back_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp_one_back_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.4685 	EXP 	Created exp_two_back_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='exp_two_back_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.4716 	EXP 	Created pause_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='pause_cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4735 	EXP 	Created stim_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='stim_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.4756 	EXP 	Created stim_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='stim_cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.5546 	EXP 	instructions_text: autoDraw = True
18.0278 	EXP 	Imported C:\Users\Sim\Desktop\KernelFlow_PsychoPy\participants\participant_02\n_back\NB_TO-1652909862542623.csv as conditions, 9 conditions, 1 params
18.0281 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
18.0283 	EXP 	New trial (rep=0, index=0): OrderedDict([('task_order', 'TB-1652909862527356.csv')])
18.0620 	DATA 	Keypress: space
18.0673 	EXP 	instructions_text: autoDraw = False
18.0673 	EXP 	exp_zero_back_text: text = 'This is a 0-back trial. \n\nPress RIGHT if the number is: \nOtherwise, press LEFT. \n\nPress SPACE when you are ready to begin.'
18.0673 	EXP 	exp_zero_back_text: autoDraw = True
18.0673 	EXP 	exp_one_back_text: autoDraw = True
18.0673 	EXP 	exp_two_back_text: autoDraw = True
37.2735 	DATA 	Keypress: space
37.3009 	EXP 	exp_zero_back_text: autoDraw = False
37.3009 	EXP 	exp_one_back_text: autoDraw = False
37.3009 	EXP 	exp_two_back_text: autoDraw = False
37.3009 	EXP 	pause_cross: autoDraw = True
39.2932 	EXP 	Imported C:\Users\Sim\Desktop\KernelFlow_PsychoPy\participants\participant_02\n_back\n_back_conditions\TB-1652909862527356.csv as conditions, 20 conditions, 3 params
39.2935 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
39.2937 	EXP 	New trial (rep=0, index=0): OrderedDict([('num_stim', 0), ('match', 0), ('corr_key', 'left')])
39.3176 	EXP 	pause_cross: autoDraw = False
39.3176 	EXP 	pause_cross: autoDraw = False
39.3176 	EXP 	stim_text: text = 0
39.3176 	EXP 	stim_text: autoDraw = True
39.8010 	EXP 	stim_cross: autoDraw = True
39.8176 	EXP 	stim_text: autoDraw = False
39.8716 	DATA 	Keypress: left
42.8010 	EXP 	stim_cross: autoDraw = False
42.8018 	EXP 	New trial (rep=0, index=1): OrderedDict([('num_stim', 7), ('match', 0), ('corr_key', 'left')])
42.8177 	EXP 	stim_text: autoDraw = False
42.8177 	EXP 	stim_cross: autoDraw = False
42.8177 	EXP 	stim_text: text = 7
42.8177 	EXP 	stim_text: autoDraw = True
43.3010 	EXP 	stim_cross: autoDraw = True
43.3177 	EXP 	stim_text: autoDraw = False
43.3886 	DATA 	Keypress: left
46.3011 	EXP 	stim_cross: autoDraw = False
46.3017 	EXP 	New trial (rep=0, index=2): OrderedDict([('num_stim', 6), ('match', 0), ('corr_key', 'left')])
46.3177 	EXP 	stim_text: autoDraw = False
46.3177 	EXP 	stim_cross: autoDraw = False
46.3177 	EXP 	stim_text: text = 6
46.3177 	EXP 	stim_text: autoDraw = True
46.8011 	EXP 	stim_cross: autoDraw = True
46.8177 	EXP 	stim_text: autoDraw = False
46.8553 	DATA 	Keypress: left
49.8011 	EXP 	stim_cross: autoDraw = False
49.8017 	EXP 	New trial (rep=0, index=3): OrderedDict([('num_stim', 7), ('match', 1), ('corr_key', 'right')])
49.8178 	EXP 	stim_text: autoDraw = False
49.8178 	EXP 	stim_cross: autoDraw = False
49.8178 	EXP 	stim_text: text = 7
49.8178 	EXP 	stim_text: autoDraw = True
50.1555 	DATA 	Keypress: right
50.3011 	EXP 	stim_cross: autoDraw = True
50.3178 	EXP 	stim_text: autoDraw = False
53.3012 	EXP 	stim_cross: autoDraw = False
53.3018 	EXP 	New trial (rep=0, index=4): OrderedDict([('num_stim', 2), ('match', 0), ('corr_key', 'left')])
53.3179 	EXP 	stim_text: autoDraw = False
53.3179 	EXP 	stim_cross: autoDraw = False
53.3179 	EXP 	stim_text: text = 2
53.3179 	EXP 	stim_text: autoDraw = True
53.6891 	DATA 	Keypress: left
53.8012 	EXP 	stim_cross: autoDraw = True
53.8178 	EXP 	stim_text: autoDraw = False
56.8012 	EXP 	stim_cross: autoDraw = False
56.8019 	EXP 	New trial (rep=0, index=5): OrderedDict([('num_stim', 7), ('match', 1), ('corr_key', 'right')])
56.8179 	EXP 	stim_text: autoDraw = False
56.8179 	EXP 	stim_cross: autoDraw = False
56.8179 	EXP 	stim_text: text = 7
56.8179 	EXP 	stim_text: autoDraw = True
57.3013 	EXP 	stim_cross: autoDraw = True
57.3055 	DATA 	Keypress: right
57.3179 	EXP 	stim_text: autoDraw = False
60.3013 	EXP 	stim_cross: autoDraw = False
60.3019 	EXP 	New trial (rep=0, index=6): OrderedDict([('num_stim', 9), ('match', 0), ('corr_key', 'left')])
60.3180 	EXP 	stim_text: autoDraw = False
60.3180 	EXP 	stim_cross: autoDraw = False
60.3180 	EXP 	stim_text: text = 9
60.3180 	EXP 	stim_text: autoDraw = True
60.8013 	EXP 	stim_cross: autoDraw = True
60.8179 	EXP 	stim_text: autoDraw = False
61.4393 	DATA 	Keypress: left
63.8013 	EXP 	stim_cross: autoDraw = False
63.8020 	EXP 	New trial (rep=0, index=7): OrderedDict([('num_stim', 1), ('match', 0), ('corr_key', 'left')])
63.8180 	EXP 	stim_text: autoDraw = False
63.8180 	EXP 	stim_cross: autoDraw = False
63.8180 	EXP 	stim_text: text = 1
63.8180 	EXP 	stim_text: autoDraw = True
64.2902 	DATA 	Keypress: left
64.3014 	EXP 	stim_cross: autoDraw = True
64.3180 	EXP 	stim_text: autoDraw = False
67.3014 	EXP 	stim_cross: autoDraw = False
67.3020 	EXP 	New trial (rep=0, index=8): OrderedDict([('num_stim', 9), ('match', 1), ('corr_key', 'right')])
67.3181 	EXP 	stim_text: autoDraw = False
67.3181 	EXP 	stim_cross: autoDraw = False
67.3181 	EXP 	stim_text: text = 9
67.3181 	EXP 	stim_text: autoDraw = True
67.6732 	DATA 	Keypress: right
67.8014 	EXP 	stim_cross: autoDraw = True
67.8181 	EXP 	stim_text: autoDraw = False
70.8014 	EXP 	stim_cross: autoDraw = False
70.8020 	EXP 	New trial (rep=0, index=9): OrderedDict([('num_stim', 2), ('match', 0), ('corr_key', 'left')])
70.8181 	EXP 	stim_text: autoDraw = False
70.8181 	EXP 	stim_cross: autoDraw = False
70.8181 	EXP 	stim_text: text = 2
70.8181 	EXP 	stim_text: autoDraw = True
71.2062 	DATA 	Keypress: left
71.3015 	EXP 	stim_cross: autoDraw = True
71.3181 	EXP 	stim_text: autoDraw = False
74.3015 	EXP 	stim_cross: autoDraw = False
74.3021 	EXP 	New trial (rep=0, index=10): OrderedDict([('num_stim', 8), ('match', 0), ('corr_key', 'left')])
74.3182 	EXP 	stim_text: autoDraw = False
74.3182 	EXP 	stim_cross: autoDraw = False
74.3182 	EXP 	stim_text: text = 8
74.3182 	EXP 	stim_text: autoDraw = True
74.7563 	DATA 	Keypress: left
74.8015 	EXP 	stim_cross: autoDraw = True
74.8182 	EXP 	stim_text: autoDraw = False
77.8016 	EXP 	stim_cross: autoDraw = False
77.8022 	EXP 	New trial (rep=0, index=11): OrderedDict([('num_stim', 2), ('match', 1), ('corr_key', 'right')])
77.8182 	EXP 	stim_text: autoDraw = False
77.8182 	EXP 	stim_cross: autoDraw = False
77.8182 	EXP 	stim_text: text = 2
77.8182 	EXP 	stim_text: autoDraw = True
78.3016 	EXP 	stim_cross: autoDraw = True
78.3183 	EXP 	stim_text: autoDraw = False
78.5227 	DATA 	Keypress: left
81.3016 	EXP 	stim_cross: autoDraw = False
81.3022 	EXP 	New trial (rep=0, index=12): OrderedDict([('num_stim', 8), ('match', 1), ('corr_key', 'right')])
81.3183 	EXP 	stim_text: autoDraw = False
81.3183 	EXP 	stim_cross: autoDraw = False
81.3183 	EXP 	stim_text: text = 8
81.3183 	EXP 	stim_text: autoDraw = True
81.6731 	DATA 	Keypress: right
81.8016 	EXP 	stim_cross: autoDraw = True
81.8183 	EXP 	stim_text: autoDraw = False
84.8017 	EXP 	stim_cross: autoDraw = False
84.8023 	EXP 	New trial (rep=0, index=13): OrderedDict([('num_stim', 5), ('match', 0), ('corr_key', 'left')])
84.8183 	EXP 	stim_text: autoDraw = False
84.8183 	EXP 	stim_cross: autoDraw = False
84.8183 	EXP 	stim_text: text = 5
84.8183 	EXP 	stim_text: autoDraw = True
85.3017 	EXP 	stim_cross: autoDraw = True
85.3184 	EXP 	stim_text: autoDraw = False
85.5058 	DATA 	Keypress: left
88.3017 	EXP 	stim_cross: autoDraw = False
88.3023 	EXP 	New trial (rep=0, index=14): OrderedDict([('num_stim', 7), ('match', 0), ('corr_key', 'left')])
88.3184 	EXP 	stim_text: autoDraw = False
88.3184 	EXP 	stim_cross: autoDraw = False
88.3184 	EXP 	stim_text: text = 7
88.3184 	EXP 	stim_text: autoDraw = True
88.7735 	DATA 	Keypress: left
88.8017 	EXP 	stim_cross: autoDraw = True
88.8184 	EXP 	stim_text: autoDraw = False
91.8018 	EXP 	stim_cross: autoDraw = False
91.8024 	EXP 	New trial (rep=0, index=15): OrderedDict([('num_stim', 5), ('match', 1), ('corr_key', 'right')])
91.8184 	EXP 	stim_text: autoDraw = False
91.8184 	EXP 	stim_cross: autoDraw = False
91.8184 	EXP 	stim_text: text = 5
91.8184 	EXP 	stim_text: autoDraw = True
92.1566 	DATA 	Keypress: right
92.3018 	EXP 	stim_cross: autoDraw = True
92.3185 	EXP 	stim_text: autoDraw = False
95.3018 	EXP 	stim_cross: autoDraw = False
95.3025 	EXP 	New trial (rep=0, index=16): OrderedDict([('num_stim', 7), ('match', 1), ('corr_key', 'right')])
95.3185 	EXP 	stim_text: autoDraw = False
95.3185 	EXP 	stim_cross: autoDraw = False
95.3185 	EXP 	stim_text: text = 7
95.3185 	EXP 	stim_text: autoDraw = True
95.8018 	EXP 	stim_cross: autoDraw = True
95.8185 	EXP 	stim_text: autoDraw = False
95.8732 	DATA 	Keypress: left
